deathRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,AvgHouseholdSize,PercentMarried,PctHS25_Over,PctUnemployed16_Over,PctPrivateCoverage,BirthRate,region
157.4,58375,55949,10.6,71.49368175,46,2.66,55,35.8,11.6,72.5,5.499704317,Northeast
191.9,40323,17093,14.3,0,45.8,2.57,52.1,48.2,6.9,67.2,6.77146312,Northeast
186.6,43169,144590,13.5,186.7349056,43.8,2.38,48.7,47.7,8.8,71.6,4.779878415,Northeast
159.2,49117,40444,13.1,0,39.3,2.62,52.7,46,5,70.1,4.883318928,Northeast
159.4,45706,75522,13.5,39.72352427,45.3,2.42,54,49.3,6.9,72.3,5.627676205,Northeast
186.2,44191,6328,14.4,0,51.8,0.0222,52.1,49.1,8.7,74.2,4.06278855,Northeast
163.6,49552,41666,12.8,0,46.4,2.41,55.5,46.7,7.7,71.5,4.344746163,Northeast
174.7,47360,41877,16.3,0,43,2.47,52.2,44.6,7.4,69.5,6.635885322,Northeast
144.9,47996,44954,13.4,578.3689994,38.6,2.38,47,41.2,6.1,73,4.739182301,Northeast
199.4,43810,53119,16.2,244.7335228,45.4,2.38,53.5,49.7,8.1,67.3,5.128205128,Northeast
179.3,44651,40396,14.1,0,46.2,2.35,54.4,47.2,6.6,73.5,5.312538077,Northeast
186.3,55796,208261,10.7,96.03334278,44.2,2.42,52.5,39.3,6.5,77.7,4.918324654,West
179.4,48663,51198,13.9,39.06402594,46.5,2.47,51.1,44.3,7.8,69.9,3.971422568,Northeast
175.3,53536,357956,10.1,61.46006772,46.1,2.33,53.7,38.9,5.6,77,3.999144854,Northeast
191.7,55882,27800,10.9,0,43.1,2.52,51.1,48.2,7.6,73.3,4.585798817,West
170.2,58471,442867,10.2,85.80454177,40.7,2.57,52.6,41,7.3,75.1,4.689714916,Northeast
142.2,68246,49084,8,0,43.9,2.38,52.4,22.4,6.8,80.8,4.448655477,Northeast
184.1,61923,164801,9.3,42.47547042,43.5,2.38,49.7,28.6,8.2,78.3,5.275186191,Northeast
164,69203,82423,9.5,72.79521493,43.9,2.27,49.7,23.1,6.9,79,2.872784433,Northeast
173.6,47278,633473,18.3,336.2416393,37.1,2.53,40.8,28.8,9.5,63.9,4.931882987,Northeast
162.2,70705,126517,10.4,23.7122284,519.6,2.42,51.1,23.3,6.4,81.7,3.127101547,West
183.7,35525,24932,21.4,0,43.3,2.52,46.8,37.5,10.7,56.6,5.823783581,South
164.3,48537,165829,16.6,6.03030833,40.9,2.53,49.9,31,9.9,65.2,5.643104513,South
197.6,25530,9433,39.9,0,38.7,2.58,30,39.4,22.6,47.9,8.631578947,South
177.3,43124,194692,16.7,246.5432581,40.5,2.55,52,31.5,9.2,63,6.330413359,South
187.5,30349,14880,29.7,0,40.3,2.41,37.7,25.2,10.9,47.1,10.6400665,South
212.1,32205,21725,27,0,39.8,2.61,42.8,37.5,14.7,54.8,5.998421468,South
146.9,55427,179589,12.9,66.81923726,42.8,2.51,54.4,23.4,7.2,66.7,6.319887594,South
175.8,52436,202786,13.7,0,35.3,2.75,49.7,31.1,9.9,66.7,5.662000797,South
150.9,41209,14781,19.3,0,45.3,2.45,53.3,37.2,8.6,60.8,5.434122647,South
173.7,52752,389262,16.8,452.1376348,36.5,2.44,42.5,21.6,7.7,68.4,4.774692859,South
187.8,38947,56194,22.3,88.9774709,38.8,2.68,47.2,36.9,10.6,56.4,6.428359096,South
215.6,37537,32267,22.5,0,41.2,2.61,41.2,36.5,13.8,54.9,6.686006354,South
206.2,34949,46017,26.4,0,41,2.52,47.8,39.6,10.3,52.7,4.348232654,South
194.1,32268,33775,27,0,42.8,2.47,42.9,36.4,16.2,52,6.157946416,South
211.7,35558,37731,23,53.00681138,41.7,2.53,42.9,37.9,12.4,48.8,6.084407972,South
206.8,35640,67548,25.3,0,40.8,2.52,45.1,36.5,15.9,55.5,6.092582124,South
204.7,30516,31234,29.8,0,37.8,2.69,41.4,38.9,13.2,45.2,5.525568182,South
172.9,56388,152478,12.8,6.558323168,35.8,2.77,51,29.2,8,70.3,5.952316445,South
157.8,44129,26514,17.5,0,42.1,2.6,45.6,36.3,8.9,65,3.616566206,South
201.9,35490,22747,23.1,0,44.1,2.52,45,39.8,12.8,52.4,2.009646302,South
195.5,42232,138900,19.5,158.387329,38.2,2.61,46.1,33.7,12.1,59.7,5.663639027,South
190.9,44283,61298,19.6,81.56872981,47.5,2.55,50.1,31.3,11.2,56.3,5.073731567,South
175.4,49659,491863,14.7,1099.899769,37.7,2.58,50.5,26.3,7.6,66.7,5.183355631,South
183.2,48140,17460,16.2,0,42.6,2.67,54.9,36.4,7.5,61.2,3.641536273,South
160,53203,45463,14,0,44.1,2.58,55.9,31.9,5.1,61.3,4.124513619,South
159.3,47227,40522,16,0,35.6,2.85,45.8,36,5.2,53.5,4.685714286,South
182.1,46705,21895,17.3,0,38.1,2.68,54.3,31.8,7.2,61.2,7.088398929,South
215.5,40796,13557,16.3,0,43.5,2.55,52.2,38.7,5.4,56.1,6.774774775,South
131.2,32215,422156,34.5,9.475170316,31.2,3.42,48.9,24,10,34.8,6.202803162,South
182.2,37801,12682,23.9,0,37.8,2.81,50.3,36.5,8.5,51.7,9.097345133,South
136.9,58425,5969,8.6,0,40.7,2.62,58,28.4,1.7,74.1,6.235912847,South
179,39256,30313,19.1,0,43.3,2.56,50.7,44,9.2,54.8,3.991528185,South
163.3,42966,7656,19.4,0,34.6,3.14,52.5,33.1,4.7,42,7.665301346,South
183,77281,38863,10.7,0,36.2,2.84,62,31.8,7.8,63.5,5.775206257,South
174.1,38465,51542,20.1,0,37.6,2.74,50.2,33.4,6.4,53.2,5.031504818,South
192.3,39025,7088,22,0,34.6,2.44,49.2,40.1,5.2,64.6,12.14642263,South
167.3,50993,10360,13.5,0,45.7,2.51,59.7,39.5,6.8,65.3,4.377431907,South
187.5,39870,2953,20.7,0,34.9,2.79,52,29.7,8.5,43.6,7.357357357,South
151.8,41593,3238,14.9,0,49.3,1.95,64.7,33.5,3.1,69.3,0,South
182.5,37497,8338,22.6,0,47.1,2.49,61.5,41.1,8.2,46.8,3.569230769,South
187.2,38655,3044,19.3,0,37,2.7,58.6,32.7,5.2,50.6,4.744525547,South
177.4,46484,20870,16,0,43.6,2.67,54.6,38.8,4.2,64,6.179775281,South
158.3,64533,129048,9.2,61.99243692,42.4,2.7,59.4,25.5,4.9,70.6,6.213794701,South
197.7,38280,13430,19.7,0,43.6,2.62,55.8,37,4.5,52,9.379671151,South
156.8,40837,4081,26.5,0,40.8,3.3,50.7,30.1,2.8,58.6,11.55660377,South
169.2,57378,39229,15.3,0,39.6,2.61,54.9,32.1,7,65.2,7.427277062,South
184.5,47018,75503,14.8,0,30.6,2.86,50.4,30.3,9.5,77.7,6.044769217,South
192.3,32722,1426,20.9,0,50.1,2.38,64.5,30.9,7.5,44.9,8.620689655,South
150.1,61098,5048,9.5,0,33.5,3.01,55.4,30.4,5.2,64.5,11.89138577,South
165.6,49614,3710,13.7,0,40.5,2.53,64,27.2,1.8,63.1,5.249679898,South
174.1,36627,5977,24.1,0,38.2,2.71,53.8,30.7,10,43.8,4.238618524,South
177.9,43523,7121,12.4,0,30.7,3.09,46.4,33.3,5.6,52.4,9.422492401,South
165.4,41876,13520,20.2,0,33.4,2.74,46.8,37.4,9.5,54.9,8.016032064,South
180.8,41499,18952,19.2,0,31.5,3.05,53.9,30.8,5.4,52.5,9.004952724,South
184.1,38304,5217,20,0,43.5,2.67,58.1,33.6,13.6,55.7,11.27029608,South
167.1,45717,20797,18,0,42.2,2.66,50.1,37.5,6.8,61.3,4.149048626,South
151.4,35924,2206,22.1,0,43.1,2.36,52.5,28.3,13.6,58.4,6.788511749,South
148,36856,10980,25,0,34.6,2.96,36.6,29.8,10.3,38.9,2.542372881,South
202.7,37263,3499,19.4,0,42.9,2.53,46.3,33.5,3.9,58.1,0.284090909,South
166.7,35069,11388,26,0,37.3,2.8,43.1,33.3,10.9,43.6,7.84067086,South
196.8,36591,18171,19.9,0,42.9,2.55,44.3,35.9,4.4,46,4.01891253,South
190.1,55555,159436,12.8,62.72109185,30.7,2.91,49.1,28.7,5.2,57.7,10.58379177,South
122.6,35554,1894,22.5,0,49.5,2.54,51.1,28.8,4.9,57.8,1.58013544,South
175.4,61157,163632,11,0,35.7,2.95,57.6,29.7,6.5,65.6,5.889593045,South
142.9,40081,835593,23.4,51.46045982,31.6,3.14,47,24.5,8.4,47.3,5.625701056,South
144.8,41914,41122,21.8,0,30.3,2.62,46.6,27.1,4.1,60.4,5.054084297,South
151.9,35491,17142,23.7,0,39.8,2.86,42,37.7,7.2,55.5,3.950011158,South
179.1,43211,33693,17.1,1751.105571,41.3,2.56,52,35.2,6.7,59.5,4.543403039,South
158.1,49830,25110,10.9,0,47.6,2.55,55.7,36.9,1.8,66.5,5.062486761,South
163.3,44519,3827,15.4,0,41.9,2.29,54.4,33.4,7.2,61.9,5.80474934,South
173.5,36898,5901,23.7,0,37.3,2.54,57,29.1,8,49.7,4.490106545,South
133.4,88516,716087,8.8,34.91195902,35.5,3.17,58.7,17.5,5.1,74,5.338507619,South
156.3,42099,10651,16.4,0,43.5,2.46,57.7,33.5,6.6,52.1,4.741980474,South
180.2,46526,19691,16.7,0,41.4,2.44,52.7,33.9,4.9,61.5,2.553975777,South
155.7,34206,18793,26,0,31.5,3.14,41.1,33.8,5.2,47.2,8.13579163,South
164.8,50709,20051,14,0,28.9,3.35,60.6,27.9,4,45.4,6.114037096,South
191.2,58333,322225,14.3,37.24105827,37.5,2.66,50.9,24.5,7.5,68.1,5.330646143,South
164.8,49947,6415,28,0,39.4,2.7,46.7,27.8,2,51.6,1.260504202,South
157.5,52814,25963,12.5,0,50.6,2.36,59.8,26.6,6.8,63.1,6.807727691,South
139.8,49369,7531,15.3,0,45.8,2.54,57.6,39.5,9.3,70.4,5.702647658,South
179.2,42291,20573,18.3,0,38.1,3.07,51.1,33.7,6.5,49.1,6.233766234,South
178.7,49012,23210,14.2,0,37,2.59,52.1,33,5.4,59.6,7.321274763,South
182.3,49261,125467,15.3,255.0471439,40.2,2.55,52.3,32,7.8,62.2,6.10521758,South
189.9,50020,124108,18.2,145.0349695,35.4,2.61,46.9,28.2,5.9,57.8,6.625137665,South
198.4,44795,27512,18.6,0,40.7,2.63,46.2,35.9,6.2,60.5,3.146509341,South
162.9,61825,151249,10.4,0,36.6,2.89,54.6,29.7,5.7,71.3,5.319420421,South
173.4,40213,34360,24,0,32.5,2.86,50.4,32.2,8.1,52.6,7.298720843,South
223.2,33324,3138,24.5,318.6743149,536.4,2.71,49.1,27.9,11.5,42.6,8.121019108,South
182.8,41207,8159,16.2,0,48.6,2.52,56.1,33.2,5.9,61.7,5.684931507,South
129.1,50698,5610,12.7,178.2531194,36.4,2.78,60.8,29.6,2.3,65.3,6.825657895,South
142.3,36992,3840,18.7,0,42.3,2.42,51.3,33.1,5.9,58,11.03752759,South
190.7,53872,55865,12.9,0,38.9,2.64,58.4,38.2,5.5,65.9,5.506783719,South
161.4,54230,4538028,17.3,391.3594187,32.8,2.88,47.2,23.3,7.5,54.7,6.028644456,South
176.3,48461,66746,17.1,344.589938,37.5,2.76,53.3,34,7.7,60.7,5.790913336,South
116.7,64182,6193,10.5,1291.781043,39.3,2.61,55.2,34.3,2.1,72.1,10.43307087,South
172.4,35607,5737,25.1,522.9213875,43.4,2.2,52.7,32.6,6.9,54,4.519119351,South
149.5,59569,194739,17.5,30.8104694,30.9,2.78,45.8,21.4,6.7,72.7,4.207066557,South
189.7,66505,4264,8.9,0,34.4,2.77,68,25.8,3.7,64.3,5.503512881,South
190,40921,79545,20.2,0,43.4,2.61,54.7,34.3,7.8,54.3,5.769695505,South
123,34368,842304,33.5,42.73991338,28.8,3.62,51,23.2,9.9,32.6,6.82588583,South
186.4,41521,34855,21.8,0,42.4,2.63,53.6,33.1,8.9,54,8.01384083,South
155.2,50124,23433,14.4,0,32.8,2.8,53.4,26.2,6.4,57.5,6.633380884,South
167.2,55472,55423,12.4,0,46.9,2.51,58.3,28.4,5,64.9,6.844366335,South
181.2,44076,36223,20.3,0,39.2,2.65,57.4,37.3,7.1,55.2,7.914410931,South
176.8,33698,22785,25.9,0,44.5,2.45,43.9,37.3,6.4,53.6,3.995098039,South
181.9,47299,37206,17.5,0,36.9,2.73,44.9,31.3,6.4,61.5,7.220420251,South
110.4,32086,3379,26.7,0,39.6,3.06,50.2,24.5,5.7,34.9,8.859060403,South
198.5,43385,89844,20.5,11.13040381,38,2.77,50.4,34.6,11.4,58.9,4.433836917,South
158.9,51508,21734,13.9,0,37.3,2.62,51.5,31.2,5.3,60.9,7.239057239,South
142.5,63054,1554,8.6,0,44.9,2.5,67,34.9,4.4,71.3,5.459770115,South
166.4,52030,8878,14.9,0,40.5,2.55,56.9,40.5,5.6,60.7,6.95970696,South
189.2,52185,14816,14.7,0,39,2.79,56.4,33.9,5.2,66.8,5.209698558,South
188.9,41017,35506,17.7,0,40.6,2.83,50.4,44,11.4,56.3,3.4164859,South
168,46364,2156,13.1,0,53.1,2.12,59.5,21.1,7.1,56.3,0,South
187.7,41147,254308,21.2,55.05135505,35.9,2.53,43.6,33.3,8.8,54.7,5.814864465,South
202.2,36929,5200,22.5,0,36.7,3.09,48.4,30.2,16.5,48.4,17.26057906,South
164.6,46200,41382,20.2,0,34.6,2.97,50.7,34.1,6.6,53,8.130335207,South
185,55926,159990,13.3,37.5023439,36.7,2.84,57.1,31.7,7.3,61.2,6.554953179,South
179.9,41079,19970,23.4,0,39.2,2.26,42.7,39,4.2,56.4,5.620219488,South
178.1,43986,14975,22.3,0,35.5,2.83,43,36.3,4.8,59.2,9.297604547,South
132.7,77764,40384,8.3,0,43.6,2.72,60,21.1,4.5,75.6,3.026544282,South
166.3,44113,50955,17.6,98.12579727,47.9,2.38,50.7,27.8,8,58.3,5.271431566,South
183.1,38750,4388,18.5,0,52.8,2.22,55.6,35.4,7.6,56.3,6.469002695,South
179,39335,3549,21,0,44.9,3,56.7,27.9,13.2,52.7,0,South
164.1,40884,31857,22.8,0,28,2.76,40.2,22.1,11.7,56.6,5.244100387,South
165.2,36929,3860,21.3,0,40.9,2.55,52.3,37,7.1,56,4.12371134,South
187.3,41009,49440,18.6,323.6245955,40.3,2.56,52.9,34.7,7.4,55.7,5.292201918,South
183.6,37111,13385,22.6,2689.577886,36.1,2.78,54.5,30.5,6.2,48.4,6.74955595,South
215,50699,20588,14.4,0,40.8,2.66,59.4,25.8,8.6,64.4,4.398148148,South
135.7,38012,7631,28.1,0,31.7,3.19,47,32.7,8.1,41.2,11.31436314,South
148.2,47041,19836,13.8,0,44.9,2.48,60,41.6,4,66.4,5.642384106,South
143.4,52895,16898,13,0,39.9,2.69,52.8,39.1,5.7,65.6,8.291032149,South
205.4,45159,17086,13.5,0,44.9,2.72,52.7,36.2,7.5,54.8,8.203125,South
203.2,47123,79654,17.4,0,36.4,2.82,51.5,38,11.5,53.5,6.112482007,South
201.8,37256,23320,19.6,0,39.3,2.77,48.9,35.7,8.2,50.8,4.700402287,South
106.1,60810,3569,10.6,280.1905296,34.4,2.87,56.4,37.2,5,67.6,10.1488498,South
147.1,51481,12229,15.5,0,42,2.78,50.6,36,4.3,61.7,10.60674157,South
168.7,45096,19796,14.9,0,56.3,2.21,59,27.2,5.8,59,5.130927105,South
163.7,45719,299453,17.7,153.6134218,30.6,2.59,43.5,25.9,6.2,63.8,5.340021423,South
154.4,41589,5724,18.3,0,37.4,2.62,54.7,31.9,10.9,49.6,3.301127214,South
186.9,39649,8341,18.9,0,44.2,2.59,55.8,31.3,4.3,58.2,3.525835866,South
181.6,43488,245671,19.7,85.48017471,32.9,2.68,46.6,27.9,6.2,62.4,4.887587132,South
165.3,39030,14065,21.5,0,35.1,2.32,43.3,36.8,5.7,57.4,8.393501805,South
205,34452,10160,23.1,0,49.1,2.26,55.1,37.6,8,50,1.660795169,South
153.2,61896,5641,12.5,0,31.9,3.18,50.7,35.5,3.5,59.9,2.11038961,South
187.2,42820,4032,14.8,0,50.5,2.37,55.7,34.7,6.8,54.4,3.900156006,South
166.6,41587,36770,22.1,0,37.2,2.7,50.4,35.4,6.4,52,8.922207202,South
150.2,32248,57706,26.5,0,29.9,3.48,52,22.4,13.1,36.4,8.605012198,South
155.6,53440,48417,14.3,0,38.5,2.98,54.3,31.9,6.6,65.2,9.143368819,South
173.9,32580,2164,22.7,0,45.7,2.25,59.5,30.3,8.3,49.5,3.712871287,South
148.3,74811,161077,9.9,80.70674274,32.1,2.83,53,23.6,3.4,67.6,7.101472818,South
206.1,41849,24513,18.3,0,41.4,2.56,51.3,37.5,9.6,63,3.708958249,South
135.8,38564,4900,17.1,0,45.5,2.55,62.2,26.8,3.6,68.4,1.503759399,South
211.8,41363,9067,20.7,0,35.5,2.45,45.9,33.4,5.5,63.6,2.90368272,South
209.9,48996,19262,14.8,0,43.6,2.39,57.3,34.1,6.6,57.5,8.863294942,South
164.9,70929,537559,10.9,68.82965405,36.4,2.88,56.3,24.3,6.1,68.4,6.062213529,South
179.8,42839,22255,14.6,0,31.1,3.21,59,26.1,4.1,59.4,10.43646945,South
196.3,37954,12516,18.6,1518.056887,43.3,2.53,55.2,34.7,12.7,56.7,8.245481928,South
185.9,38895,65664,22.7,0,30.2,2.52,43.9,28.1,8.6,58.2,4.912890034,South
201.9,43091,48323,20.3,0,38.2,2.7,51.5,30.5,10.9,51.7,7.936654936,South
200.7,39135,13986,20.2,0,41.6,2.88,42.7,50.1,12.1,58.5,4.995038042,South
187.7,38742,15107,17.9,0,37.9,2.62,49.7,34.8,7.7,54.5,7.608695652,South
163.6,51222,359715,16.8,102.859208,34.9,2.72,46.1,28.2,6.6,56.2,5.753453598,South
198.4,61773,10747,10.7,0,31.7,2.86,56.3,29.3,5.2,61,9.821782178,South
181.3,54458,2069,15.6,0,32.4,2.52,53.7,19.6,7.4,70.3,8.831908832,South
200.1,48834,84260,16,0,38.1,2.57,53.3,40,8.4,62.8,5.470997437,South
183.7,40862,27895,18.6,0,41.2,2.62,51.8,37,8.3,52.2,4.602721317,South
187,48822,23766,15.5,0,38,2.63,52.5,32.5,5.7,63,5.157593123,South
176.4,67655,126042,9.9,23.80158995,39.6,2.78,58.3,26.9,6.1,69.8,4.839289566,South
142.1,41813,9749,14.6,0,32.5,3.08,54,30.4,3.6,55.5,7.023108292,South
129,44817,16203,17.8,0,35.8,3.17,49.4,35.2,4.8,64.1,5.522288756,South
215.6,41401,46972,18.5,0,43.5,2.4,51.5,37.7,10,51.4,7.024390244,South
185.1,38224,121802,21.5,771.7443063,33.3,2.68,43.5,27.8,5.3,52.5,7.014170761,South
66.3,34258,6876,21.8,0,41,0.0277,54.7,17.3,9.6,35.2,6.324110672,South
175.1,47834,11161,14.9,0,47.6,2.61,54,39.5,7.9,55.2,7.18503937,South
160,64636,130269,9.7,38.382117,35.4,2.55,53.9,22.1,3.9,73.4,5.145852764,South
133.1,62376,3792,11.2,0,35.9,2.93,63.1,37.1,2.2,56.2,3.469640644,South
166.8,37294,3307,18.7,0,54.1,2.65,55,28.6,12,46.3,11.23809524,South
201.1,34340,12455,20.1,80.28904055,44.6,2.38,49.6,39,7.2,53.9,1.546003017,South
148.3,39006,14732,24.8,0,35.6,3.06,44.7,25.8,6.7,53.9,8.634992459,South
217.1,43654,7289,16.9,0,42.7,2.59,51.1,35.9,6.7,58.5,8.271186441,South
169,43194,16659,19,0,40.9,2.69,49,37.5,9.2,55,4.658564815,South
174.2,38607,10551,18.1,0,41.9,2.76,51.1,38.8,3.4,58.9,3.956148713,South
174.4,46427,53070,16.6,18.8430375,38.5,2.75,47.6,33.7,4.9,56.4,6.74359899,South
199.9,35701,10368,19,0,50.4,2.73,49.5,44.8,12.1,47.7,5.158324821,South
182.2,32826,8473,23.9,0,47.8,2.93,44.3,42.9,16.3,43.9,5.389980977,South
215.4,43087,27413,18.6,0,43.6,2.84,55.5,45,12.6,54.2,5.042979943,South
202.5,51958,67357,15.8,0,35.5,2.87,51.5,31.1,5.2,58.1,8.977719528,South
153.9,38000,5901,20.3,0,42.1,2.45,50.1,30.7,4.9,64,6.763787721,South
205.8,50361,3211,13.6,0,35.5,3,59,23.6,4.1,59.5,5.007153076,South
203.5,56444,17615,14.1,0,36,2.65,53.3,30.7,3.3,64.9,5.812641084,South
182,55130,3350,13.1,0,43,2.42,61.3,33.9,3.8,62.1,5.483405483,South
193.9,35772,25402,22,39.36697898,36.9,2.72,48,35.7,7.9,48.7,9.509579891,South
178.8,49309,3072,13.4,0,38.3,3.07,60.7,27.9,3.7,61.1,9.116409537,South
157.5,45363,222936,18.1,529.2998888,36.1,2.7,50.2,25.6,7.2,60.9,5.87592919,South
168.2,51733,8739,12.1,0,40.6,2.45,58.9,26.3,2.1,63.3,9.165808445,South
136.5,26699,63795,35.4,0,29.1,3.84,47.3,22.2,13.8,23.4,5.949245101,South
211.3,44110,9440,20.8,0,39.3,2.55,55.7,35,3.9,54.6,5.472636816,South
172.6,42780,1410,15.5,0,49,2.35,62,37.5,6.9,56.1,11.51832461,South
138.2,60435,3913,13.2,0,35.1,2.66,66.6,28.2,4.3,60.5,6.41025641,South
133.2,37527,7533,20.9,0,36.1,2.73,54.8,35,6.4,55.8,7.342657343,South
164.3,58127,1982498,15.2,153.8463091,34,2.81,49.4,23.8,6.9,62.7,5.979489664,South
178.2,45559,136051,15.9,169.0542517,32,2.59,48.1,29.1,5.9,63.8,6.232108779,South
178.9,38752,12739,21.2,0,34.3,2.86,43.9,29.5,6.5,46.4,2.46365105,South
200.7,43618,1579,14.2,0,49.6,2.17,56.3,31.3,2.6,56.4,7.986111111,South
155.8,40680,32623,20.6,0,33.8,3.08,53,29.4,7.5,54.7,6.467919637,South
159.3,45261,118105,15.6,0,33.9,2.54,46.6,30.3,4.7,63.2,5.508398049,South
190.7,36645,14402,19.9,0,47.7,2.69,49.1,41.9,9.9,52.2,2.844950213,South
188.1,40442,21347,19.3,0,42.8,2.39,53.5,41.8,11.5,59.2,6.233421751,South
186.3,46346,40603,14.6,0,40.5,2.85,55.3,32.6,7.9,60.5,5.176056338,South
166.7,55918,3651,14.3,0,31.9,2.75,60.6,39.4,4.3,57,10.47120419,South
152.7,37933,27245,22.1,0,34.1,3.13,45.8,23.2,8.1,49.4,10.31353135,South
143.9,41437,48988,22.2,0,31.7,3.2,51.9,26.6,9.3,49.5,6.376628075,South
182.9,43377,53547,15.9,0,43.5,2.79,52.5,35.4,6.1,56.2,6.531059017,South
165.8,51003,92382,15.8,0,35.7,2.73,50.6,31.3,6.5,61.2,6.155041017,South
164.6,39984,70699,26.3,0,35,2.37,38.5,35.8,4.4,69.8,3.854536397,South
163.1,50589,48656,16.1,0,29.1,2.94,44.8,31.4,8.3,55.9,4.760740197,South
180.8,44065,14858,13.5,0,45.6,2.35,56.6,43.2,6.1,69.8,6.720977597,Midwest
172.8,39444,6692,15.4,0,41.4,2.38,59,43.5,6.3,65.2,6.582633053,Midwest
173.6,40386,288072,20.6,829.6536977,35.6,2.31,47.4,27.9,6.8,67.6,5.445266147,Midwest
209.2,37911,10097,19.2,0,41,2.45,54.6,39.3,4.5,63.1,7.829010567,Midwest
186.1,37486,8615,19,0,42.4,2.37,59.4,48.6,5.8,60.4,6.972477064,Midwest
222.5,39232,21737,18.3,0,44.1,2.29,55.6,41.3,7.4,62,5.062186341,Midwest
179.4,33707,9201,22.1,0,53.5,2.25,58.3,42.7,12.6,50.7,1.330671989,Midwest
154.1,41652,4484,14.4,0,47.4,2.11,61.3,44.4,5.2,67.2,7.474518686,Midwest
150,44188,10139,15.6,0,38.8,2.53,51.3,36.2,6.3,68.3,6.633574007,Midwest
204.4,32662,40117,22.1,0,40.6,2.45,56.1,39,8.3,58.1,7.519053578,Midwest
216.3,33091,10125,22.1,0,43.1,2.46,50.8,40.4,11.4,52.1,3.896713615,Midwest
188.9,46185,687623,16.5,578.8055373,36.5,2.44,43.3,29.1,7.6,66,5.730193853,Midwest
187.3,40047,118596,19.6,539.6472056,35.5,2.52,51.4,35.6,6,64.1,5.712144998,Midwest
203.6,58976,224124,10.6,0,38.6,2.68,54.3,33.6,8.3,73.9,5.258811102,Midwest
183.4,49949,53951,14.6,18.53533762,29.7,2.49,49.6,30.7,8,75.4,6.303106282,Midwest
217.7,37581,3910,19.4,0,523.2,2.34,58.7,41.9,7.4,56,5.076142132,Midwest
183.2,36895,35473,18.4,0,39.8,2.6,54.4,38.9,8.8,56.1,4.306281055,Midwest
174.5,48128,32701,13.4,336.3811504,41,2.44,56,42.4,6.9,72.7,6.850471234,Midwest
178.5,39908,38180,18.6,0,39.6,2.6,57.1,38.7,7,62.1,4.54931457,Midwest
212,41891,10207,14.3,0,39.3,2.45,52.1,47.7,5.6,70.4,5.366726297,Midwest
191.5,53804,54696,15.7,0,36.5,2.87,53.7,43.4,9.5,71.9,5.393137406,Midwest
197.9,37597,12308,20,0,42.8,2.53,53.3,49.5,4.5,66.8,5.692675159,Midwest
203.2,47937,15028,16.6,0,42,2.39,52.9,42.6,5.1,69.1,7.023060797,Midwest
201.2,34863,22643,22.2,0,37,2.71,52.9,34.2,8.7,50.7,7.439480417,Midwest
141.8,35345,15335,17,0,42.9,2.43,53,43.8,8.7,65.5,5.775470474,Midwest
225.4,35363,12408,20.4,0,42.3,2.63,56.3,36.4,10.2,58.8,5.739599384,Midwest
187.4,40165,8963,16.1,0,44.2,2.44,54.8,42.8,10,60.6,7.791479821,Midwest
188.8,42088,28880,18,0,39.7,0.0243,47.7,38.5,7.2,63.2,4.673182651,Midwest
180.7,38023,3694,15,0,44.1,2.43,54.2,50.1,4.6,59.9,4.787961696,Midwest
202.1,37360,25113,17.4,0,40.8,2.61,54.5,42.5,8.1,59.8,6.976323875,Midwest
270.5,30661,14036,32.2,0,39.3,2.41,41.6,40.7,12.2,43.5,5.2144970410000004,Midwest
179.9,47158,15963,13.9,187.9345988,38,2.62,55.3,43.4,6.7,66.4,6.768874747,Midwest
140.3,41376,8583,15.8,0,44.8,2.43,57,48.7,5.9,63.1,4.179104478,Midwest
176.9,42105,11703,16.1,170.8963514,43.7,2.37,55.1,42.3,9.4,63.4,4.500642949,Midwest
203.7,36867,20171,20.7,0,46.5,2.55,50.9,41.3,11.7,50.2,6.885245902,Midwest
229.7,34631,18208,23.3,0,40.5,2.49,47.4,41.3,8.8,48.3,5.174548155,Midwest
185.9,45448,58615,14.3,0,39.7,2.62,57.6,33.1,6.1,66,4.480398258,Midwest
168.8,42956,22810,20.2,0,28.3,2.28,42.4,41.2,7.2,74,3.648198607,Midwest
167.7,29415,10953,23.9,0,45.8,2.48,53.9,39.6,7.1,48.8,10.04694836,Midwest
161.3,51958,13628,10.2,0,39.8,2.62,58.1,46.6,2.9,78.6,3.887915937,Midwest
190.2,31025,9409,22.3,0,50.7,2.22,59.1,44.2,12.6,51.6,5.784615385,Midwest
239.8,32120,17482,28.7,0,37.6,2.53,41.5,37.8,11.2,45.7,6.710775047,Midwest
174.4,50548,19183,11.6,0,39.7,2.54,59.5,44.4,4.2,76.1,5.280764636,Midwest
217.1,40038,42255,17.6,0,37.5,2.56,53.9,32.2,6.4,61.6,6.924516532,Midwest
163.8,40710,44794,21.6,1942.224405,34.4,2.52,47.8,33.2,7,71.3,7.510402923,Midwest
192.5,44408,18348,18.9,0,39.5,2.47,48.4,43.8,6.5,64.2,5.282802182,Midwest
152.6,70874,96096,6.9,301.7815518,38.3,2.46,54.7,22.4,5.6,81.8,5.366242744,Midwest
183.4,38344,31229,18.1,1216.817702,37.5,2.52,55,38.8,9.5,62.3,3.172641121,Midwest
196,47227,53221,15.9,0,26.8,2.84,45,31.3,12.7,72.3,5.283078379,Midwest
