deathRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,Geography,AvgHouseholdSize,PercentMarried,PctHS18_24,PctHS25_Over,PctUnemployed16_Over,PctPrivateCoverage,PctEmpPrivCoverage,PctPublicCoverage,BirthRate
186.5,44358,120547,19.1,8.29551959,39.5,"Linn County, Oregon",2.61,52.9,34.5,31,10.6,62.3,40.2,41.4,4.659172628
164.4,35094,30380,28.7,32.91639236,36.1,"Malheur County, Oregon",2.62,47.3,37.9,29.9,11.2,54.6,31.2,44.5,8.019109367
168.9,48554,330700,17.7,33.26277593,35.8,"Marion County, Oregon",2.75,49.1,35.5,27.2,10.7,61,41.2,38,6.037989127
191.7,51839,11190,16.3,0,37.4,"Morrow County, Oregon",2.96,56.8,41.5,35.4,8.6,63.5,45.2,34.6,9.868141217
177.1,53519,790294,18.6,793.3756298,36.5,"Multnomah County, Oregon",2.41,42.3,24.9,18.4,8.8,67,47.1,30.7,4.640520349
165.5,52626,79391,14.1,0,37.4,"Polk County, Oregon",2.65,51.8,27.6,26.8,10.8,69.4,45.4,36.1,4.832893816
180.4,53277,1680,14.2,0,49.8,"Sherman County, Oregon",2.22,53.6,49.4,36.7,7.9,59.9,31.4,40.7,7.333333333
165.1,41662,25653,17.5,38.9817955,48,"Tillamook County, Oregon",2.45,52.2,35.6,34.6,7.8,62,36.3,44,5.352172982
181.2,44780,76531,18,0,36,"Umatilla County, Oregon",2.7,48.9,34.8,29.1,9.4,59.6,40,38.9,6.342209979
169,44841,25790,17.7,0,40,"Union County, Oregon",2.46,52.7,34.2,33.4,7.1,63.8,35.8,39.3,5.602240896
141,51754,10897,10.9,0,45.4,"Walsh County, North Dakota",2.15,58.7,23.5,36,3.3,74.4,44,32.9,5.591612581
162.4,62526,71275,8.5,252.5429674,31.1,"Ward County, North Dakota",2.49,50.8,31.5,29.3,2.6,82.9,50.9,21.5,7.89058058
178,51470,4168,10.9,0,51,"Wells County, North Dakota",2.04,64.8,25.9,33.8,1.3,79,37.7,35.8,7.244318182
170.1,86354,35294,6.9,0,32.6,"Williams County, North Dakota",2.4,55.3,41,28.5,1.7,81.3,60.6,19.4,9.9672438
217.2,34116,28024,24.8,0,41,"Adams County, Ohio",2.56,52.8,47.2,43.6,13.4,49.6,34.6,46.4,4.079365079
185,43602,104425,18,536.2700503,38.1,"Allen County, Ohio",2.53,46.2,32.3,39.7,9.2,68.4,48.1,36.2,6.237398089
189.4,47369,53213,14.6,1390.637626,39.9,"Ashland County, Ohio",2.5,53.6,31.4,42.8,7.8,70.7,50.1,32,5.646027941
203.2,39757,98632,21.5,496.7961716,41.8,"Ashtabula County, Ohio",2.48,48.2,41.9,44.9,8.9,61.7,43,39.1,6.447299298
192.1,34216,65886,29.9,15.17773123,28,"Athens County, Ohio",2.47,35.1,15.7,32.3,10.9,70.6,51.4,31.3,2.52476505
189.7,52650,45876,8.3,0,41,"Auglaize County, Ohio",2.49,58.4,39.9,43.9,5,78.2,55.4,30.7,6.028766704
185.2,41983,69154,16.1,0,43.9,"Belmont County, Ohio",2.35,50.6,36.6,43.5,8.5,69.5,47.9,37.7,3.534951105
213.3,46484,43839,15,0,40.8,"Brown County, Ohio",2.62,54.1,45.3,48.1,9.9,63.2,45.1,37.4,8.672957238
189,58558,376353,14.4,263.0509123,36.4,"Butler County, Ohio",2.68,50.5,33.7,34,7.2,73.6,56.5,27.7,5.479735318
172.8,46177,27811,13.5,71.91399087,44.5,"Carroll County, Ohio",2.54,58.4,44.1,47.5,7.1,65.3,45.4,35.1,5.228870221
190.1,50302,38987,11.3,0,41.2,"Champaign County, Ohio",2.53,55.2,40.5,45.1,9.1,71.9,51.5,34.2,4.636217581
200.6,42029,135959,18.2,478.0853051,41,"Clark County, Ohio",2.44,48.4,34.7,36.4,10,64.9,43.6,40.9,5.319358009
178.7,62158,201973,11.2,549.578409,39.5,"Clermont County, Ohio",2.65,55.1,37.3,34,5.5,74.1,56.8,27.6,5.170612813
224.3,49453,41917,13.7,238.5666913,39.3,"Clinton County, Ohio",2.53,52.8,33.9,40.6,9.2,66.9,48.7,35.8,5.682641548
178.3,42645,104806,15.9,76.33150774,43.2,"Columbiana County, Ohio",2.43,51.9,40.1,46.5,9,63.5,43.5,39.2,6.225449895
203,41547,36569,18.1,0,41.5,"Coshocton County, Ohio",2.53,54.8,39.2,50.3,7.8,63.4,41.5,36.7,5.832147937
184.6,39881,42306,15.4,0,42.6,"Crawford County, Ohio",2.37,54.7,42.2,44.9,8.1,68.5,45.9,38.8,6.301190346
187.1,44138,1255921,19.6,555.7674408,40.4,"Cuyahoga County, Ohio",2.31,40.5,29.6,28.3,10.6,65.3,47.2,37.3,4.879604208
179.6,46610,52076,12.2,1152.162224,41.8,"Darke County, Ohio",2.48,56.3,43.2,49.9,7.6,70.1,47.5,35.3,6.68786915
188.6,53026,38352,11.7,0,39.7,"Defiance County, Ohio",2.49,53.5,38.1,44.2,8.4,73.3,50.9,32.7,6.066465257
152.1,97802,193013,4.8,554.3668043,37.8,"Delaware County, Ohio",2.78,62.7,29.2,20.6,3.2,87.4,70.2,17.1,4.830467049
193.7,49234,75550,13.9,688.2859034,44,"Erie County, Ohio",2.35,50.1,39,39.5,7.7,71.7,48.7,36.1,4.607982234
173.4,59921,151408,9.6,475.5362993,39,"Fairfield County, Ohio",2.66,55.6,39.5,34.4,6.9,74.3,55.9,30.5,5.968296134
194.3,44947,28679,15.8,0,41.1,"Fayette County, Ohio",2.44,51.7,40.5,46.7,8.6,60.4,42.2,40.5,5.708508322
181.2,54666,42537,10.5,822.8130804,39.8,"Fulton County, Ohio",2.59,59.8,36.2,40.8,6.7,78.8,57.1,28.9,6.632331301
201,36675,30142,26.1,33.17629885,41,"Gallia County, Ohio",2.56,52.2,40.5,40.5,7.5,57.8,38.3,44.2,4.807405196
142.4,72264,94102,7.8,159.4015005,44.2,"Geauga County, Ohio",2.67,60.7,31.5,27.3,4.1,77.5,54.9,25,5.939818201
159.2,59382,164427,13.2,395.3122054,37.7,"Greene County, Ohio",2.41,51.4,20.3,25.6,7.6,76.6,49.9,29.4,4.699355673
215.8,41940,39258,17.2,0,42.2,"Guernsey County, Ohio",2.51,50.8,45.1,43.1,11.7,59.8,42.9,42.4,3.383937884
185.1,48973,807598,17.6,633.9787865,37,"Hamilton County, Ohio",2.37,42.5,31.3,27.1,8.8,68.1,50.8,32.7,5.234779851
175.7,51498,75573,12.7,899.7922538,39.2,"Hancock County, Ohio",2.37,53.4,31.4,36.1,6.9,75.8,54.8,30.2,5.446216491
185.1,45195,31682,19,0,35.4,"Hardin County, Ohio",2.55,48.5,29.9,49.2,9.6,66.8,47.1,34.1,8.008741483
201.4,42582,15450,16.9,0,45.9,"Harrison County, Ohio",2.45,57.8,46.4,48.7,5.6,67.7,46.8,37.7,7.156549521
162.8,53645,27816,10.2,0,41.2,"Henry County, Ohio",2.52,56.2,39.4,43.9,6.7,76.8,53.9,31.8,7.870216306
199.8,41611,43026,19.3,0,40.1,"Highland County, Ohio",2.55,51.4,45.2,43.1,11.5,56.3,37.8,44.1,6.779300818
205.9,42374,28491,17.5,35.09880313,42.6,"Hocking County, Ohio",2.48,54.7,41.2,43.7,9.5,62.2,42.5,39.7,5.314639713
147.4,50069,43909,12.4,0,30.4,"Holmes County, Ohio",3.36,60.3,22.3,35.1,4.2,45.9,31.2,19.7,7.899124635
206.3,47824,58469,13.4,119.7215619,38.8,"Huron County, Ohio",2.58,53.1,43.3,48.1,7.2,68.9,49,35.3,4.663965135
210.9,41161,32596,20,0,39.5,"Jackson County, Ohio",2.5,49.1,43.7,41.8,11.5,59.4,41,42.2,5.240979721
194.7,40148,67347,20,44.54541405,44.3,"Jefferson County, Ohio",2.35,48.9,30.9,42.5,8.8,66,45.1,39.7,4.806907805
179.5,46908,61061,15.1,818.8532779,38.7,"Knox County, Ohio",2.53,52.3,31.8,41.2,6.6,68.5,47.7,32,5.615628604
182.5,58697,229245,8.9,235.5558464,43.2,"Lake County, Ohio",2.39,52.2,29,33.9,6,77,56.8,28.7,4.694264339
201.5,41608,61109,17.5,32.72840334,41.2,"Lawrence County, Ohio",2.6,50,41.8,43.1,8,62.6,42.4,42.6,5.379259802
188.8,57308,170570,13.5,480.7410447,39.7,"Licking County, Ohio",2.57,54.3,32,37.2,7.2,71.7,52.5,31.8,5.540748334
205.6,50753,45386,17,176.2658088,40.7,"Logan County, Ohio",2.42,54.2,43.5,49.4,7.6,69.2,48.4,33.3,6.601566473
182.1,52331,305147,14.7,229.3976346,41,"Lorain County, Ohio",2.5,49.3,28,33.4,8.8,71.6,52.2,34.2,4.894050891
196.2,42344,433689,20.7,1169.040488,37.7,"Lucas County, Ohio",2.4,41.6,28.8,31.2,11.1,64.7,46.5,37.8,5.157532738
197,52996,44094,12.6,0,40.2,"Madison County, Ohio",2.57,48.1,39.4,40.7,5.9,72.9,53.8,31.3,4.909090909
190.7,41316,231900,18.9,12.93661061,43.3,"Mahoning County, Ohio",2.32,45.1,31.8,38.1,9.5,63.8,44.3,40.7,4.348522463
202,42240,65355,21.3,168.3115293,40.4,"Marion County, Ohio",2.43,48.1,39.5,42.6,9.6,63.2,42.6,41.2,6.933232742
167.4,68405,176395,7,317.469316,41.4,"Medina County, Ohio",2.63,58.1,38.8,32.4,5,80.9,60.7,24.3,4.599000327
206.9,38081,23257,22.6,42.99780711,42.3,"Meigs County, Ohio",2.49,53.8,41.7,43.5,12.1,56.9,37.3,45.9,5.707001373
181.9,52606,40968,8.9,0,40.1,"Mercer County, Ohio",2.54,58.7,39.6,49.1,5.5,79.3,57.8,27.6,6.325515281
177.8,51868,104224,10.6,604.4673012,41.4,"Miami County, Ohio",2.49,53.9,41.2,36.9,7.6,73,54,31.9,4.84544324
188.9,40646,14409,15.7,0,45.6,"Monroe County, Ohio",2.37,56.7,40,51.2,7.4,65.2,42.1,41,6.140350877
186.9,42994,532258,19.7,760.9091831,39.4,"Montgomery County, Ohio",2.32,44,26.7,28.8,9.4,64.7,44.3,37.8,5.362001513
187.9,37923,14777,18.1,0,43.9,"Morgan County, Ohio",2.41,58.4,52.1,47.5,9.3,58.6,38.6,43.1,5.657937278
185,49846,35074,12.1,0,41.2,"Morrow County, Ohio",2.73,57,33.7,46.2,7,71.3,51.2,32.9,4.83615222
211.5,41814,86290,19.1,637.3855603,40.3,"Muskingum County, Ohio",0.0245,49.4,37.9,42.9,8.3,61.9,42.6,41.9,5.739536774
122.5,43953,14326,16.3,0,50.2,"Noble County, Ohio",2.45,51.6,34,52.1,7,64.3,42.7,42.1,6.422798809
185.3,50345,40877,10.1,0,47.3,"Ottawa County, Ohio",2.33,57.1,47.6,38.6,5.5,75.6,50.3,35.3,4.504504505
215.5,47358,18976,12.3,158.0944351,41,"Paulding County, Ohio",2.48,58.6,41.3,50.1,6.6,70.2,48.2,37,7.380254154
200.6,43341,35985,17.8,0,40,"Perry County, Ohio",2.59,55.4,37.4,43.9,9.5,62.5,45.1,40.4,4.775349865
197.4,54868,56998,13.2,0,39.1,"Pickaway County, Ohio",2.68,51.3,30.9,42.9,6.9,72.5,53.2,31.9,5.002432301
217.9,40512,28217,21.9,0,40.8,"Pike County, Ohio",2.55,47.8,46.4,42,13.4,52.1,35.3,47.6,5.373276272
186.3,52047,162275,14.2,154.059467,37.6,"Portage County, Ohio",2.54,46.6,24.3,37.8,8.7,74.5,56.1,28.9,3.908475144
192.7,49516,41329,13,0,41.9,"Preble County, Ohio",2.56,55.9,34.4,46,7.3,68.5,48.3,36.2,3.877752218
154.6,56519,34042,7.8,0,39.7,"Putnam County, Ohio",2.6,63.3,31.8,42.8,3.4,85.3,64.6,24.2,6.184443536
186,41948,121707,15.9,188.9784482,41.3,"Richland County, Ohio",2.4,48.2,40.9,41.2,8.7,65.4,43.1,40.1,4.974134501
203.9,42466,77170,19.2,699.7537903,40.6,"Ross County, Ohio",2.52,49.2,40.1,42.8,11.3,62.1,44.2,40.4,4.967320261
193.8,46447,59679,14.5,83.7815647,41.3,"Sandusky County, Ohio",2.49,51,40,43,7.6,72.9,52.7,33.5,5.511627907
203,37625,76825,27.2,767.9791734,39.5,"Scioto County, Ohio",2.5,47.1,35.1,40.5,9.6,55.2,37.9,46.2,4.764332654
174,45003,55610,17.5,629.3832045,39,"Seneca County, Ohio",2.45,49.7,28.7,46,8.1,72.4,51,34.4,4.557619009
167.3,50774,48901,10.7,163.5958365,38.9,"Shelby County, Ohio",2.62,57.4,44.4,44.1,6.7,77.4,56.9,28.9,6.776406036
176.4,47745,375165,14.9,389.162102,41.8,"Stark County, Ohio",2.43,49.4,32.1,38.3,8.5,70.4,49.8,34.9,5.285174738
178.1,50453,541968,13.4,282.3044903,40.7,"Summit County, Ohio",2.41,47.2,29.4,32.3,8.4,70.9,52.2,32.3,4.582141722
187,43160,203751,17.2,0,43.6,"Trumbull County, Ohio",2.33,48.8,42.3,45.2,7.4,63.8,44.4,38.5,4.660949114
168.7,46128,92916,13.4,32.28722717,41,"Tuscarawas County, Ohio",2.49,54.9,43.2,46.9,7,67.7,48.3,34.9,5.283776996
165.7,69900,54277,7.7,0,38.1,"Union County, Ohio",2.73,56.7,41.4,36.8,4.2,79.3,62.9,24.4,5.668411867
172.1,49565,28562,10.1,0,41.5,"Van Wert County, Ohio",2.49,56.3,41.5,48.7,7.5,71.4,49,36.5,4.894094994
184.3,37633,13048,23.7,0,41,"Vinton County, Ohio",2.63,54.3,43.8,45.9,12,56.2,39.5,44.5,8.863399374
160.4,72973,224469,5.8,280.6623632,38.7,"Warren County, Ohio",2.73,60.3,30.4,26.8,6.1,83.8,64.9,20.8,4.708366736
186.2,45048,61112,15.7,1358.162063,43.6,"Washington County, Ohio",2.38,53.3,40,41.5,6.8,66.4,45.7,39.2,5.009079903
170.3,50106,116063,13.9,241.2482876,38.8,"Wayne County, Ohio",2.6,56.1,32.3,41,4.8,69.3,48.8,29.6,6.420871739
185.1,42214,37120,14.2,0,41.6,"Williams County, Ohio",2.39,52,46.1,45.4,7.1,71.4,49.9,36.2,7.598197038
173,54996,129730,13.5,262.0827873,34.8,"Wood County, Ohio",2.44,48.2,16.6,31.3,7.2,81.8,62.4,24.2,4.528947447
190.6,47905,22243,10,0,42,"Wyandot County, Ohio",2.38,55.9,32.7,48.2,6.6,77.1,56.2,28.5,4.962066844
220.9,31386,22004,27.2,0,37,"Adair County, Oklahoma",2.78,52.7,47.6,42.6,7.9,38.6,26.6,41.9,5.336200156
159.5,51885,5868,16.6,0,44.7,"Alfalfa County, Oklahoma",2.28,50.4,45.4,40.6,4.9,68.1,36.8,35.5,4.431818182
151.7,35910,13793,21.8,0,40.7,"Atoka County, Oklahoma",2.37,52.4,41.5,40.8,8.7,47.3,28.7,43.4,5.756929638
181,56664,5427,10.5,0,41.5,"Beaver County, Oklahoma",2.7,62.2,32.3,37.7,3,71.4,49.6,26.9,2.923473775
182.4,46625,23768,15,0,34.7,"Beckham County, Oklahoma",2.87,45.8,37.8,40.4,2.9,64.4,48.1,27,3.754407799
180.2,44309,9833,18.4,0,41.1,"Blaine County, Oklahoma",2.25,50.8,25,39.4,3,65.1,36.3,41.1,2.110199297
191.7,38187,44884,19.1,0,37.1,"Bryan County, Oklahoma",2.58,50.1,29.5,33.4,8.1,57.6,32.1,38.9,7.559938128
211.4,39933,29343,23.5,0,37,"Caddo County, Oklahoma",2.77,48,41.9,41.2,9.5,51.1,32,37.2,5.189317106
150.3,39743,6856,15.8,0,52.2,"Wallowa County, Oregon",2.18,57.3,39,33.1,9.5,64.4,26.3,48,4.545454545
185.4,44010,25775,16.8,38.79728419,41,"Wasco County, Oregon",2.5,52.7,31.3,28.5,9,62.1,35.8,40.6,5.246743717
145.5,66315,574326,12.5,208.9405669,36.1,"Washington County, Oregon",2.66,53,31.7,19,7.6,73.3,56.2,24.6,5.186880244
144.6,33387,1358,23.3,0,56.5,"Wheeler County, Oregon",1.97,60.6,22.2,36.1,8.5,74.4,32.3,46.6,1.754385965
168.6,52903,102659,15.4,301.9706017,38.2,"Yamhill County, Oregon",2.78,51.9,33.6,29.8,9.7,67.7,46.1,34.6,4.397120317
165.3,60179,102295,10.8,332.3720612,42.8,"Adams County, Pennsylvania",2.55,55.7,35.8,42,5.7,78.9,52.9,28.6,4.47016211
182.1,52385,1230459,13.1,624.1573267,40.9,"Allegheny County, Pennsylvania",2.26,45.4,25,29.8,7.1,76.9,53.6,31.2,5.044224477
171.1,44326,67052,13.8,74.56899123,45.6,"Armstrong County, Pennsylvania",2.36,53.9,42.8,49.4,8.5,72.3,47.8,38.8,4.390138408
180.2,51041,168871,11.7,183.5720757,44.8,"Beaver County, Pennsylvania",2.38,51,36,39.2,6.8,73.9,50.3,36.9,4.491424455
151.2,46890,48586,13.6,0,45,"Bedford County, Pennsylvania",2.43,57.2,48.1,50.8,7.3,70.9,44.2,34.9,4.585306863
162.4,55936,415271,14.3,156.5242938,39.7,"Berks County, Pennsylvania",2.61,49.6,35.5,38.4,9,71.2,50.9,32.6,5.334555643
179.4,43343,125593,15,39.81113597,42.8,"Blair County, Pennsylvania",2.41,50,40.5,48.2,6.4,70.6,46.4,38.3,4.508674734
183.8,47242,61281,12.9,522.1846902,44.1,"Bradford County, Pennsylvania",2.52,54.1,41.2,48,5.6,69,45.1,37.7,5.284901395
168.7,77823,627367,6.6,79.6981671,43,"Bucks County, Pennsylvania",2.65,55.5,31.3,30.7,7,83.4,60.4,24.5,4.681322269
169.7,60851,186818,8.9,48.17522937,42.7,"Butler County, Pennsylvania",2.42,55.6,32,34.9,5.9,81,58.5,27.6,4.004308281
168.5,42703,136411,15.3,109.9618066,44.4,"Cambria County, Pennsylvania",2.28,48.5,32.4,46.3,8.5,72.3,45.8,39.9,4.763561711
159.6,40257,4732,14.2,0,49.9,"Cameron County, Pennsylvania",2.2,48.7,47.1,48.7,4.5,71.1,44,44.4,3.510758777
191.8,49252,63960,13,78.17385866,45,"Carbon County, Pennsylvania",2.48,52.7,39.7,46.2,8.6,71.8,45.2,37.6,3.33234816
142.4,51573,160580,17.9,392.3278117,30.3,"Centre County, Pennsylvania",2.47,40.6,23.5,31.6,5.1,83.5,59.5,21.4,3.704047746
159.1,85613,515939,7.3,149.2424492,40.1,"Chester County, Pennsylvania",2.66,55.9,28.6,23.2,5.9,82.4,61.6,21.9,4.919274098
179.4,43202,39498,15.1,0,40.3,"Clarion County, Pennsylvania",2.39,50,30.1,47,8.1,70.6,46.4,36.2,4.792232199
183,40230,80994,16.5,0,43.9,"Clearfield County, Pennsylvania",2.38,52.1,41.6,50.9,7.8,66.2,42.1,41.6,4.179907113
196.6,44224,39441,17.4,0,38.1,"Clinton County, Pennsylvania",2.52,48.4,29.2,45.6,6.1,69.3,47.2,36.7,4.785376874
175.2,46938,66672,14.3,14.9988001,40.1,"Columbia County, Pennsylvania",2.4,48.1,27.1,45.7,5.7,77.6,56.3,30.3,4.087548063
191.8,43969,86484,14.9,0,42.4,"Crawford County, Pennsylvania",2.42,52.2,36.6,45,7.2,64.9,41.7,38.6,6.020996295
154.6,62692,246338,9.1,105.5460384,40.8,"Cumberland County, Pennsylvania",2.38,52.6,22.8,35,5.6,81.4,57.6,26.6,4.691477538
169.1,52967,272983,13.4,725.3198917,39.6,"Dauphin County, Pennsylvania",2.41,47.3,35.4,34.8,7.1,72.4,51.7,32.4,5.830835519
187.4,62867,563894,11,150.73755,38.9,"Delaware County, Pennsylvania",2.65,45.9,30.7,31.8,8.2,76,54.6,29,5.543922993
189.9,46965,30872,10.5,0,46.4,"Elk County, Pennsylvania",2.34,53.2,47.5,50.4,5.2,75,49.9,35.2,4.291640077
182.5,45476,278045,16.4,39.56194141,38.8,"Erie County, Pennsylvania",2.43,46.7,31.8,40,8,69.6,48.1,36.7,4.900650039
198.7,36902,133628,20.2,97.28500015,44.2,"Fayette County, Pennsylvania",2.41,47.6,42,49.9,8.4,65.5,43.7,41.3,5.078382982
206.5,37794,7410,21.9,134.9527665,43.3,"Forest County, Pennsylvania",1.86,33.3,58.2,53.6,4.8,68.2,29.6,56.2,1.652892562
162.2,50434,153638,11.9,97.63209623,40.9,"Franklin County, Pennsylvania",2.56,55,47.2,43.9,6.9,72.6,48.6,31,4.842223007
177.5,48084,14629,13.3,0,43.2,"Fulton County, Pennsylvania",2.46,58,48.8,51.1,7.5,70.9,47,37.5,4.970178926
193.5,49897,37519,16.5,0,502.8,"Greene County, Pennsylvania",2.33,49.4,42.9,47.3,6.4,71.4,49.9,36.2,6.037875061
172.7,44531,45668,15.1,0,42.5,"Huntingdon County, Pennsylvania",2.36,51.4,50.5,51.7,8.1,70.5,45.9,38.2,6.823375775
151.6,42611,86966,17,34.49623991,38.9,"Indiana County, Pennsylvania",2.41,48.4,22,43.9,7.8,73.2,49.1,31.1,4.149417541
183.2,43810,44430,13.3,0,43.6,"Jefferson County, Pennsylvania",2.38,54.5,44.9,51.2,6.4,67.8,45.3,37,6.414368185
162.9,48944,24737,12.3,0,43,"Juniata County, Pennsylvania",2.61,56.3,47.1,51,5.7,69.6,46.5,31.9,5.734425605
178.3,45098,211917,15.4,127.4083721,42.3,"Lackawanna County, Pennsylvania",2.41,45.8,23.5,37.7,6.9,72.5,50.6,35.1,3.545136747
157.6,57369,536624,10.5,59.63207013,38.4,"Lancaster County, Pennsylvania",2.64,54.8,35.9,38.2,6.1,70.6,50.1,29.5,6.226276831
186.1,44903,88082,13.2,1146.658795,44.4,"Lawrence County, Pennsylvania",2.38,50.7,34.4,45,7,68.4,44.9,39.9,4.727253413
172.8,53861,137067,10.9,0,41.1,"Lebanon County, Pennsylvania",2.54,52.4,34,43.9,6.9,71.2,48.1,33.1,5.989257845
168.4,58283,360685,12.8,177.4401486,39.5,"Lehigh County, Pennsylvania",2.6,48.3,33.5,33.1,8.5,70,50.4,32.8,5.408652416
181.1,44222,318449,15.8,191.5534356,42.9,"Luzerne County, Pennsylvania",2.39,45.5,31.3,39.5,7.8,70.8,47.4,37.1,5.103967071
178.5,45211,116048,16,146.4911071,496.8,"Lycoming County, Pennsylvania",2.42,49,35.3,41.1,7.7,71.9,49.8,34.4,5.48894218
170.4,44723,42412,16.6,0,42.4,"McKean County, Pennsylvania",2.29,45.4,35.4,48.2,9.1,70.4,46.4,39.1,6.282490875
186.7,43559,114234,14.6,122.5554563,43.8,"Mercer County, Pennsylvania",2.37,49.3,37.8,44.4,6.8,69.5,46,38,4.669101054
168.3,40957,46500,16.3,559.1397849,43.5,"Mifflin County, Pennsylvania",2.46,53,44.5,50.2,6.4,63.3,39.5,39.6,5.671766053
180,59492,166397,13.3,24.03889493,41.8,"Monroe County, Pennsylvania",2.89,49.6,35.3,36.6,12,70.6,48.5,31.6,4.318836947
161.8,79576,819264,7.1,239.2391219,41.1,"Montgomery County, Pennsylvania",2.57,53.9,28.8,24.8,6.4,83.4,60,24.3,4.502231194
152.6,54547,18557,11.2,0,42.9,"Montour County, Pennsylvania",0.0241,49.9,45.6,39.8,6.6,77.6,53.8,32.1,3.59080341
172.7,61510,300813,10,365.6756856,41.8,"Northampton County, Pennsylvania",2.56,51.4,28.7,35.3,7.3,77.1,54.2,30.1,4.239802406
177.5,40429,93246,15.9,0,525.6,"Northumberland County, Pennsylvania",2.27,50.4,40.2,50.3,7.2,71.8,46.5,37,5.713833492
189.7,54920,45685,8.7,0,42.1,"Perry County, Pennsylvania",2.49,57,48.7,46,6.3,76.2,54.2,27.5,5.221317107
211.7,39037,1567442,25.8,742.6112099,33.7,"Philadelphia County, Pennsylvania",2.59,29.3,30.1,33.8,13.9,55.7,38.8,41.3,5.282605624
157.4,58375,55949,10.6,71.49368175,46,"Pike County, Pennsylvania",2.66,55,32.1,35.8,11.6,72.5,48.3,35.9,5.499704317
191.9,40323,17093,14.3,0,45.8,"Potter County, Pennsylvania",2.57,52.1,45.4,48.2,6.9,67.2,40.7,40.6,6.77146312
186.6,43169,144590,13.5,186.7349056,43.8,"Schuylkill County, Pennsylvania",2.38,48.7,41.8,47.7,8.8,71.6,47.8,36.7,4.779878415
159.2,49117,40444,13.1,0,39.3,"Snyder County, Pennsylvania",2.62,52.7,31,46,5,70.1,48.9,29.6,4.883318928
159.4,45706,75522,13.5,39.72352427,45.3,"Somerset County, Pennsylvania",2.42,54,44.3,49.3,6.9,72.3,47.1,37.2,5.627676205
186.2,44191,6328,14.4,0,51.8,"Sullivan County, Pennsylvania",0.0222,52.1,41.8,49.1,8.7,74.2,40.9,39.2,4.06278855
163.6,49552,41666,12.8,0,46.4,"Susquehanna County, Pennsylvania",2.41,55.5,40.1,46.7,7.7,71.5,45.8,34.3,4.344746163
174.7,47360,41877,16.3,0,43,"Tioga County, Pennsylvania",2.47,52.2,37.8,44.6,7.4,69.5,46.4,36.5,6.635885322
144.9,47996,44954,13.4,578.3689994,38.6,"Union County, Pennsylvania",2.38,47,16.2,41.2,6.1,73,49.3,31.3,4.739182301
199.4,43810,53119,16.2,244.7335228,45.4,"Venango County, Pennsylvania",2.38,53.5,46.5,49.7,8.1,67.3,43.3,41.3,5.128205128
179.3,44651,40396,14.1,0,46.2,"Warren County, Pennsylvania",2.35,54.4,41.8,47.2,6.6,73.5,47,36.9,5.312538077
186.3,55796,208261,10.7,96.03334278,44.2,"Washington County, Pennsylvania",2.42,52.5,33.9,39.3,6.5,77.7,53.3,32.5,4.918324654
179.4,48663,51198,13.9,39.06402594,46.5,"Wayne County, Pennsylvania",2.47,51.1,48.5,44.3,7.8,69.9,44.5,39.6,3.971422568
175.3,53536,357956,10.1,61.46006772,46.1,"Westmoreland County, Pennsylvania",2.33,53.7,30.1,38.9,5.6,77,51,35,3.999144854
191.7,55882,27800,10.9,0,43.1,"Wyoming County, Pennsylvania",2.52,51.1,35,48.2,7.6,73.3,48.3,35.1,4.585798817
170.2,58471,442867,10.2,85.80454177,40.7,"York County, Pennsylvania",2.57,52.6,40.4,41,7.3,75.1,54.7,30.1,4.689714916
142.2,68246,49084,8,0,43.9,"Bristol County, Rhode Island",2.38,52.4,23.7,22.4,6.8,80.8,55.4,27,4.448655477
184.1,61923,164801,9.3,42.47547042,43.5,"Kent County, Rhode Island",2.38,49.7,29.7,28.6,8.2,78.3,57.8,29.9,5.275186191
164,69203,82423,9.5,72.79521493,43.9,"Newport County, Rhode Island",2.27,49.7,28.1,23.1,6.9,79,48.7,30.1,2.872784433
173.6,47278,633473,18.3,336.2416393,37.1,"Providence County, Rhode Island",2.53,40.8,27.7,28.8,9.5,63.9,45.9,35.7,4.931882987
162.2,70705,126517,10.4,23.7122284,519.6,"Washington County, Rhode Island",2.42,51.1,28.5,23.3,6.4,81.7,57.3,27.3,3.127101547
183.7,35525,24932,21.4,0,43.3,"Abbeville County, South Carolina",2.52,46.8,40,37.5,10.7,56.6,37.6,43.8,5.823783581
164.3,48537,165829,16.6,6.03030833,40.9,"Aiken County, South Carolina",2.53,49.9,33.8,31,9.9,65.2,43.4,35.8,5.643104513
197.6,25530,9433,39.9,0,38.7,"Allendale County, South Carolina",2.58,30,29.9,39.4,22.6,47.9,28.1,47.8,8.631578947
177.3,43124,194692,16.7,246.5432581,40.5,"Anderson County, South Carolina",2.55,52,30.1,31.5,9.2,63,44.1,35.2,6.330413359
187.5,30349,14880,29.7,0,40.3,"Bamberg County, South Carolina",2.41,37.7,24,25.2,10.9,47.1,24.3,48.2,10.6400665
212.1,32205,21725,27,0,39.8,"Barnwell County, South Carolina",2.61,42.8,37.5,37.5,14.7,54.8,30.7,43.4,5.998421468
146.9,55427,179589,12.9,66.81923726,42.8,"Beaufort County, South Carolina",2.51,54.4,43.4,23.4,7.2,66.7,31,38.4,6.319887594
175.8,52436,202786,13.7,0,35.3,"Berkeley County, South Carolina",2.75,49.7,34.8,31.1,9.9,66.7,42.4,30.4,5.662000797
